timestamp,h2s_ppm,co_ppm,temperature,humidity,exposure_time_s,scenario,danger_level
17870,236.51,441.261,42.0,70.5,17870,critique,3
17875,330.587,658.663,37.3,72.6,17875,critique,3
17880,462.02,502.684,42.0,55.1,17880,critique,3
17885,321.433,609.595,36.8,58.0,17885,critique,3
17890,584.066,474.857,42.0,80.7,17890,critique,3
17895,502.529,772.74,42.0,64.8,17895,critique,3
17900,239.016,436.667,26.7,91.0,17900,critique,3
17905,423.443,827.026,42.0,54.7,17905,critique,3
17910,373.141,789.523,32.3,61.4,17910,critique,3
17915,426.347,753.471,37.5,84.5,17915,critique,3
17920,486.689,609.19,31.3,80.2,17920,critique,3
17925,146.103,786.142,29.5,56.5,17925,critique,3
17930,157.099,655.789,29.4,72.8,17930,critique,3
17935,357.646,645.25,42.0,73.6,17935,critique,3
17940,280.034,452.021,38.3,50.0,17940,critique,3
17945,197.806,628.463,24.0,55.0,17945,critique,3
17950,604.913,335.718,32.5,73.9,17950,critique,3
17955,485.845,670.225,38.7,50.0,17955,critique,3
17960,333.438,164.515,33.1,52.2,17960,critique,3
17965,242.459,970.202,42.0,65.5,17965,critique,3
17970,290.439,539.309,34.1,76.7,17970,critique,3
17975,551.025,377.47,37.7,79.0,17975,critique,3
17980,296.137,546.279,42.0,67.3,17980,critique,3
17985,399.789,172.03,35.2,70.5,17985,critique,3
17990,195.373,921.719,36.6,85.7,17990,critique,3
17995,345.899,1139.594,34.6,,17995,critique,3
18000,102.599,593.616,35.3,92.8,18000,critique,3
18005,0.978,19.51,33.7,87.0,18005,montee,0
18010,1.301,14.933,39.6,50.0,18010,montee,0
18015,2.029,12.572,40.3,85.5,18015,montee,0
18020,1.288,10.222,19.1,97.2,18020,montee,0
18025,1.116,18.724,29.0,94.1,18025,montee,0
18030,1.126,18.607,37.8,65.8,18030,montee,0
18035,1.518,29.622,30.3,60.1,18035,montee,1
18040,2.032,15.606,29.7,52.2,18040,montee,0
18045,1.471,18.903,39.8,78.3,18045,montee,0
18050,2.156,15.947,37.4,70.3,18050,montee,0
18055,1.203,13.819,21.0,75.5,18055,montee,0
18060,1.396,26.85,25.9,50.0,18060,montee,1
18065,0.516,35.762,32.8,87.1,18065,montee,1
18070,1.767,11.902,35.1,56.2,18070,montee,0
18075,2.156,22.703,37.7,59.5,18075,montee,0
18080,1.203,13.271,,95.2,18080,montee,0
18085,1.019,20.137,18.4,58.5,18085,montee,0
18090,0.419,13.222,29.2,55.3,18090,montee,0
18095,2.135,28.827,22.1,79.8,18095,montee,1
18100,1.687,32.774,37.7,76.4,18100,montee,1
18105,0.668,21.9,20.5,92.8,18105,montee,0
18110,3.002,26.144,40.2,57.4,18110,montee,1
18115,1.738,20.868,31.3,69.9,18115,montee,0
18120,2.786,24.228,34.1,92.7,18120,montee,0
18125,1.38,37.432,41.7,67.9,18125,montee,1
18130,2.585,36.604,20.3,66.0,18130,montee,1
18135,1.421,25.917,28.0,73.3,18135,montee,1
18140,1.526,25.719,41.1,56.3,18140,montee,1
18145,2.137,28.619,30.9,60.7,18145,montee,1
18150,2.063,30.836,40.1,91.5,18150,montee,1
18155,4.589,19.492,39.0,60.6,18155,montee,0
18160,1.982,29.139,24.7,69.3,18160,montee,1
18165,2.438,29.634,36.0,50.0,18165,montee,1
18170,3.708,30.336,42.0,85.8,18170,montee,1
18175,1.89,22.587,18.6,68.8,18175,montee,0
18180,3.549,49.116,34.6,57.2,18180,montee,1
18185,2.716,41.971,21.5,79.8,18185,montee,1
18190,3.001,36.137,39.8,89.9,18190,montee,1
18195,2.777,26.927,18.3,92.5,18195,montee,1
18200,2.884,53.568,31.5,58.0,18200,montee,2
18205,3.447,33.545,32.9,93.9,18205,montee,1
18210,3.436,32.141,24.7,61.9,18210,montee,1
18215,4.051,32.076,34.9,50.0,18215,montee,1
18220,3.938,37.349,37.8,76.0,18220,montee,1
18225,2.54,40.429,38.2,55.6,18225,montee,1
18230,6.724,55.167,38.5,66.0,18230,montee,2
18235,3.873,44.601,21.3,92.9,18235,montee,1
18240,5.102,53.621,35.0,53.6,18240,montee,2
18245,4.049,62.506,24.0,61.7,18245,montee,2
18250,5.238,50.514,41.2,86.2,18250,montee,2
18255,11.313,27.496,39.1,72.3,18255,moyen,1
18260,7.188,46.083,31.3,75.1,18260,moyen,1
18265,11.869,52.235,24.3,85.3,18265,moyen,2
18270,7.214,16.144,30.1,50.0,18270,moyen,1
18275,6.058,45.554,22.4,88.5,18275,moyen,1
18280,14.527,35.669,26.6,85.2,18280,moyen,1
18285,9.344,51.394,34.1,60.2,18285,moyen,2
18290,20.332,31.532,21.5,88.3,18290,moyen,2
18295,13.22,51.546,33.7,60.3,18295,moyen,2
18300,16.118,50.227,30.9,76.1,18300,moyen,2
18305,13.104,39.405,18.3,82.7,18305,moyen,1
18310,12.163,51.798,34.0,50.0,18310,moyen,2
18315,14.344,18.314,37.2,84.4,18315,moyen,1
18320,5.925,59.502,25.1,56.3,18320,moyen,2
18325,9.266,28.032,34.7,51.5,18325,moyen,1
18330,16.058,31.299,38.9,67.4,18330,moyen,1
18335,18.076,42.662,40.2,74.8,18335,moyen,1
18340,8.552,78.757,25.0,71.0,18340,moyen,2
18345,13.891,38.205,31.0,85.8,18345,moyen,1
18350,10.473,53.65,38.9,77.1,18350,moyen,2
18355,14.213,29.806,25.4,73.8,18355,moyen,1
18360,12.765,42.507,21.4,60.6,18360,moyen,1
18365,15.662,62.161,25.6,51.8,18365,moyen,2
18370,15.43,51.993,39.6,50.0,18370,moyen,2
18375,24.158,51.884,35.2,69.7,18375,moyen,2
18380,13.031,30.649,38.2,80.1,18380,moyen,1
18385,4.871,23.85,36.3,65.2,18385,moyen,0
18390,22.192,31.053,38.5,50.0,18390,moyen,2
18395,10.826,38.977,28.9,95.1,18395,moyen,1
18400,15.086,55.869,41.1,50.0,18400,moyen,2
18405,7.847,23.644,31.9,61.6,18405,moyen,1
18410,13.616,21.66,35.8,80.6,18410,moyen,1
18415,8.838,44.754,18.2,91.1,18415,moyen,1
18420,14.509,29.495,23.7,95.3,18420,moyen,1
18425,17.861,19.42,40.1,53.1,18425,moyen,1
18430,10.888,56.15,33.5,60.2,18430,moyen,2
18435,21.511,48.478,20.9,91.7,18435,moyen,2
18440,7.395,37.119,22.5,69.5,18440,moyen,1
18445,5.382,25.269,40.3,50.0,18445,moyen,1
18450,13.8,41.484,31.5,74.0,18450,moyen,1
18455,6.622,36.892,36.5,84.8,18455,moyen,1
18460,11.517,39.941,28.4,83.2,18460,moyen,1
18465,7.426,32.079,40.0,86.5,18465,moyen,1
18470,9.367,46.468,30.2,76.1,18470,moyen,1
18475,12.681,13.24,34.4,85.0,18475,moyen,1
18480,16.213,29.779,30.5,52.2,18480,moyen,1
18485,22.386,61.355,27.7,82.3,18485,moyen,2
18490,16.766,38.038,33.3,82.2,18490,moyen,1
18495,10.041,28.857,30.2,55.3,18495,moyen,1
18500,12.534,52.178,21.0,72.8,18500,moyen,2
18505,0.0,16.025,34.2,83.0,18505,normal,0
18510,0.0,4.589,22.8,61.5,18510,normal,0
18515,2.355,14.635,25.7,77.3,18515,normal,0
18520,3.886,11.742,32.7,56.2,18520,normal,0
18525,4.272,5.441,28.6,80.6,18525,normal,0
18530,3.791,15.883,25.5,52.0,18530,normal,0
18535,0.415,12.514,22.7,57.1,18535,normal,0
18540,0.959,10.14,33.2,50.0,18540,normal,0
18545,1.628,15.757,39.3,50.0,18545,normal,0
18550,0.0,3.788,32.4,90.9,18550,normal,0
18555,2.304,26.597,19.5,68.5,18555,normal,1
18560,0.635,14.078,25.9,64.8,18560,normal,0
18565,1.679,0.0,32.4,58.8,18565,normal,0
18570,2.769,8.633,18.7,96.6,18570,normal,0
18575,3.041,18.883,36.0,51.7,18575,normal,0
18580,2.189,8.864,29.0,50.3,18580,normal,0
18585,2.659,4.539,18.7,52.7,18585,normal,0
18590,1.883,13.32,36.2,66.5,18590,normal,0
18595,0.682,0.0,38.3,59.2,18595,normal,0
18600,1.127,10.446,36.6,50.0,18600,normal,0
18605,2.089,10.235,33.3,63.3,18605,normal,0
18610,0.591,7.75,24.7,87.7,18610,normal,0
18615,1.946,14.658,19.3,95.8,18615,normal,0
18620,0.689,17.039,36.9,62.0,18620,normal,0
18625,0.38,1.456,41.8,53.2,18625,normal,0
18630,3.049,17.367,27.7,90.2,18630,normal,0
18635,4.187,0.567,42.0,54.9,18635,normal,0
18640,2.873,2.992,35.9,59.9,18640,normal,0
18645,0.608,19.916,36.4,51.1,18645,normal,0
18650,0.732,6.476,26.1,51.8,18650,normal,0
18655,0.508,22.538,29.8,80.7,18655,normal,0
18660,2.175,4.002,27.1,77.4,18660,normal,0
18665,4.193,5.521,31.7,60.6,18665,normal,0
18670,2.041,14.577,29.7,50.4,18670,normal,0
18675,1.965,21.109,29.1,69.3,18675,normal,0
18680,2.537,11.193,18.7,75.0,18680,normal,0
18685,1.174,7.804,35.7,67.0,18685,normal,0
18690,1.25,13.973,33.5,71.5,18690,normal,0
18695,1.699,3.588,36.9,69.6,18695,normal,0
18700,0.466,12.625,26.0,87.9,18700,normal,0
18705,0.164,10.907,19.6,64.0,18705,normal,0
18710,1.875,31.949,32.2,87.4,18710,normal,1
18715,2.021,14.352,19.8,54.7,18715,normal,0
18720,1.206,4.592,24.8,65.1,18720,normal,0
18725,1.569,5.962,38.3,90.5,18725,normal,0
18730,1.729,12.636,18.5,51.2,18730,normal,0
18735,4.179,14.186,38.8,50.9,18735,normal,0
18740,1.546,8.57,26.2,61.4,18740,normal,0
18745,1.358,10.826,24.8,64.3,18745,normal,0
18750,0.569,11.453,26.1,,18750,normal,0
18755,66.965,309.745,41.1,88.2,18755,dangereux,2
18760,60.137,252.222,38.4,89.4,18760,dangereux,2
18765,71.498,289.912,39.2,50.0,18765,dangereux,2
18770,32.078,157.089,27.1,64.0,18770,dangereux,2
18775,49.817,276.815,24.3,87.0,18775,dangereux,2
18780,94.495,208.972,32.4,86.4,18780,dangereux,2
18785,106.352,124.485,34.6,74.0,18785,dangereux,3
18790,22.909,116.14,27.7,85.6,18790,dangereux,2
18795,36.723,340.626,35.2,61.7,18795,dangereux,2
18800,62.38,165.873,42.0,65.6,18800,dangereux,2
18805,65.009,145.076,26.9,80.9,18805,dangereux,2
18810,45.769,284.984,24.3,88.6,18810,dangereux,2
18815,47.861,147.876,35.3,87.2,18815,dangereux,2
18820,100.017,227.025,27.9,88.6,18820,dangereux,3
18825,48.505,68.105,31.0,50.0,18825,dangereux,2
18830,24.725,92.483,23.2,59.5,18830,dangereux,2
18835,87.585,212.487,38.2,54.3,18835,dangereux,2
18840,33.919,385.405,32.2,,18840,dangereux,2
18845,36.152,407.632,37.4,82.4,18845,dangereux,3
18850,76.064,66.068,36.8,55.2,18850,dangereux,2
18855,37.058,354.412,,60.4,18855,dangereux,2
18860,40.952,204.832,37.5,80.7,18860,dangereux,2
18865,83.019,130.058,25.2,79.2,18865,dangereux,2
18870,24.738,261.09,19.9,86.9,18870,dangereux,2
18875,20.248,353.762,37.2,61.5,18875,dangereux,2
18880,23.896,375.728,37.9,85.8,18880,dangereux,2
18885,47.336,307.978,23.6,65.8,18885,dangereux,2
18890,116.112,363.073,26.7,66.0,18890,dangereux,3
18895,87.333,426.238,30.6,71.3,18895,dangereux,3
18900,48.215,76.606,19.8,52.7,18900,dangereux,2
18905,35.048,349.378,34.5,66.9,18905,dangereux,2
18910,29.42,219.111,20.8,68.3,18910,dangereux,2
18915,36.614,266.694,30.2,77.4,18915,dangereux,2
18920,61.346,307.462,22.1,97.1,18920,dangereux,2
18925,98.343,217.465,31.4,79.3,18925,dangereux,2
18930,21.769,252.405,40.3,50.0,18930,dangereux,2
18935,29.888,226.043,33.1,72.0,18935,dangereux,2
18940,26.93,235.595,20.0,83.3,18940,dangereux,2
18945,97.694,62.641,25.3,82.1,18945,dangereux,2
18950,43.463,294.192,27.6,84.7,18950,dangereux,2
18955,55.081,205.321,41.7,84.8,18955,dangereux,2
18960,91.278,250.442,31.5,57.4,18960,dangereux,2
18965,91.178,213.478,42.0,75.1,18965,dangereux,2
18970,77.944,92.93,29.1,70.4,18970,dangereux,2
18975,17.125,134.698,21.4,73.8,18975,dangereux,2
18980,28.215,266.148,22.8,66.7,18980,dangereux,2
18985,34.299,228.903,30.5,92.3,18985,dangereux,2
18990,86.104,166.545,34.7,63.4,18990,dangereux,2
18995,58.578,248.888,21.9,85.3,18995,dangereux,2
19000,88.315,249.84,31.0,50.0,19000,dangereux,2
19005,250.0,537.886,24.8,88.9,19005,critique,3
19010,310.716,1064.306,36.7,51.3,19010,critique,3
19015,563.167,911.165,32.7,70.8,19015,critique,3
19020,148.486,813.66,27.0,92.2,19020,critique,3
19025,284.779,457.939,35.8,92.2,19025,critique,3
19030,226.56,800.727,40.3,82.8,19030,critique,3
19035,96.626,924.148,29.5,53.6,19035,critique,3
19040,441.155,713.384,42.0,62.9,19040,critique,3
19045,442.072,670.79,42.0,52.7,19045,critique,3
19050,403.264,432.893,41.2,85.2,19050,critique,3
19055,357.539,673.808,35.0,91.3,19055,critique,3
19060,235.932,238.273,24.6,76.8,19060,critique,3
19065,186.133,1203.296,40.6,53.5,19065,critique,3
19070,73.808,283.792,20.9,53.6,19070,critique,2
19075,366.813,1153.45,33.2,56.7,19075,critique,3
19080,373.02,938.807,31.0,68.7,19080,critique,3
19085,501.725,586.515,30.2,94.7,19085,critique,3
19090,286.457,362.983,40.5,50.0,19090,critique,3
19095,167.07,635.725,38.1,82.6,19095,critique,3
19100,490.96,613.019,32.5,86.6,19100,critique,3
19105,260.137,428.597,38.0,84.0,19105,critique,3
19110,487.351,339.468,42.0,77.2,19110,critique,3
19115,472.12,1059.377,31.5,61.7,19115,critique,3
19120,191.765,485.38,34.5,51.1,19120,critique,3
19125,421.089,516.304,38.0,66.0,19125,critique,3
19130,505.998,661.784,33.8,55.4,19130,critique,3
19135,366.032,941.377,31.4,75.6,19135,critique,3
19140,116.428,285.182,30.3,66.8,19140,critique,3
19145,84.926,475.804,24.2,86.5,19145,critique,3
19150,252.129,496.233,40.0,64.6,19150,critique,3
19155,362.003,807.586,28.8,81.7,19155,critique,3
19160,222.587,656.562,42.0,,19160,critique,3
19165,86.519,730.615,34.3,66.1,19165,critique,3
19170,345.243,768.685,27.2,82.7,19170,critique,3
19175,424.73,901.305,28.4,81.2,19175,critique,3
19180,271.703,1125.61,30.4,74.0,19180,critique,3
19185,162.651,874.035,25.3,66.2,19185,critique,3
19190,314.024,840.265,26.9,70.3,19190,critique,3
19195,380.492,202.137,30.8,55.8,19195,critique,3
19200,277.258,963.032,26.3,84.8,19200,critique,3
19205,298.921,941.877,39.5,51.7,19205,critique,3
19210,168.106,900.271,32.9,77.9,19210,critique,3
19215,85.558,438.863,40.9,50.0,19215,critique,3
19220,259.121,418.519,,76.0,19220,critique,3
19225,235.54,1015.01,23.3,60.7,19225,critique,3
19230,322.118,398.045,42.0,60.5,19230,critique,3
19235,234.754,418.909,24.8,78.6,19235,critique,3
19240,458.413,751.306,33.3,79.7,19240,critique,3
19245,292.927,487.269,42.0,68.7,19245,critique,3
19250,189.336,580.144,36.3,69.8,19250,critique,3
19255,1.22,21.826,26.7,95.2,19255,montee,0
19260,0.618,29.491,19.1,65.8,19260,montee,1
19265,0.614,9.284,37.0,63.3,19265,montee,0
19270,2.513,21.948,40.9,59.7,19270,montee,0
19275,2.465,15.559,38.4,83.6,19275,montee,0
19280,2.289,19.343,18.3,69.9,19280,montee,0
19285,2.879,21.694,24.8,71.6,19285,montee,0
19290,1.083,21.519,29.1,90.7,19290,montee,0
19295,2.65,22.272,22.5,58.0,19295,montee,0
19300,1.937,21.63,20.6,85.3,19300,montee,0
19305,1.39,21.301,40.1,61.7,19305,montee,0
19310,3.052,27.529,19.6,57.6,19310,montee,1
19315,1.882,21.061,20.5,78.3,19315,montee,0
19320,1.704,22.838,24.8,91.6,19320,montee,0
19325,1.339,31.617,21.9,94.1,19325,montee,1
19330,2.623,19.899,26.0,89.8,19330,montee,0
19335,3.33,22.277,,91.1,19335,montee,0
19340,2.672,10.738,37.3,50.0,19340,montee,0
19345,2.467,16.67,19.4,85.7,19345,montee,0
19350,2.719,21.504,39.6,52.1,19350,montee,0
19355,2.543,12.315,40.6,73.1,19355,montee,0
19360,2.149,22.284,21.0,57.7,19360,montee,0
19365,2.688,19.412,19.6,57.0,19365,montee,0
19370,2.244,33.553,35.6,55.8,19370,montee,1
19375,2.756,28.006,31.5,81.1,19375,montee,1
19380,1.462,29.234,39.5,72.5,19380,montee,1
19385,2.571,28.186,31.7,90.3,19385,montee,1
19390,3.406,23.12,,58.2,19390,montee,0
19395,2.865,38.576,39.0,50.0,19395,montee,1
19400,3.503,29.648,22.6,69.0,19400,montee,1
19405,2.289,27.718,26.7,81.9,19405,montee,1
19410,3.292,17.918,20.3,72.8,19410,montee,0
19415,2.867,37.048,37.5,77.6,19415,montee,1
19420,2.885,20.069,33.2,57.5,19420,montee,0
19425,2.829,25.816,27.5,56.4,19425,montee,1
19430,3.56,37.763,30.3,75.0,19430,montee,1
19435,2.86,30.053,33.2,88.1,19435,montee,1
19440,4.187,9.56,19.6,68.8,19440,montee,0
19445,3.314,37.4,32.3,73.7,19445,montee,1
19450,4.249,51.003,18.6,59.5,19450,montee,2
19455,2.795,20.24,38.4,69.2,19455,montee,0
19460,4.383,38.37,28.0,90.8,19460,montee,1
19465,3.879,31.98,19.9,94.3,19465,montee,1
19470,4.6,27.204,18.8,77.4,19470,montee,1
19475,3.086,45.548,31.4,77.3,19475,montee,1
19480,3.729,29.522,18.8,75.8,19480,montee,1
19485,3.97,23.454,20.8,57.2,19485,montee,0
19490,6.371,37.96,23.3,78.4,19490,montee,1
19495,5.174,25.999,27.5,51.9,19495,montee,1
19500,3.666,18.202,25.0,52.2,19500,montee,0
19505,358.502,833.568,40.8,56.6,19505,critique,3
19510,310.195,541.549,42.0,50.0,19510,critique,3
19515,483.085,804.668,42.0,62.2,19515,critique,3
19520,333.479,585.948,42.0,82.5,19520,critique,3
19525,593.476,717.568,35.8,50.0,19525,critique,3
19530,265.295,539.77,40.1,53.8,19530,critique,3
19535,250.235,550.503,42.0,50.0,19535,critique,3
19540,266.614,605.04,31.2,50.0,19540,critique,3
19545,136.599,993.517,28.5,73.4,19545,critique,3
19550,398.04,544.344,41.8,78.3,19550,critique,3
19555,323.206,425.209,42.0,50.0,19555,critique,3
19560,149.05,669.311,39.4,57.5,19560,critique,3
19565,286.131,382.178,27.1,60.6,19565,critique,3
19570,193.153,678.12,42.0,73.5,19570,critique,3
19575,368.921,574.84,39.8,,19575,critique,3
19580,386.176,159.287,35.6,65.3,19580,critique,3
19585,161.442,855.978,25.0,64.5,19585,critique,3
19590,192.321,515.857,34.2,74.8,19590,critique,3
19595,291.891,1029.749,25.8,64.3,19595,critique,3
19600,355.767,671.098,33.4,70.7,19600,critique,3
19605,312.57,685.724,41.4,74.1,19605,critique,3
19610,226.776,549.176,36.3,59.1,19610,critique,3
19615,429.864,949.581,42.0,81.1,19615,critique,3
19620,228.265,708.163,27.1,79.3,19620,critique,3
19625,148.988,439.05,42.0,64.3,19625,critique,3
19630,398.887,397.941,42.0,50.0,19630,critique,3
19635,400.715,951.459,38.6,56.7,19635,critique,3
19640,153.529,431.542,27.4,89.9,19640,critique,3
19645,190.968,571.366,29.4,50.0,19645,critique,3
19650,244.322,728.477,36.0,91.8,19650,critique,3
19655,135.259,685.232,22.7,62.9,19655,critique,3
19660,291.071,1197.335,35.3,85.3,19660,critique,3
19665,372.27,803.657,32.1,62.9,19665,critique,3
19670,431.921,246.533,35.9,63.4,19670,critique,3
19675,290.432,314.05,28.7,91.3,19675,critique,3
19680,292.84,717.076,42.0,90.2,19680,critique,3
19685,153.301,781.661,30.1,50.0,19685,critique,3
19690,288.896,938.764,26.7,65.1,19690,critique,3
19695,397.459,667.975,42.0,90.5,19695,critique,3
19700,340.672,740.437,42.0,54.8,19700,critique,3
19705,358.126,606.643,41.1,72.3,19705,critique,3
19710,426.639,837.832,42.0,67.9,19710,critique,3
19715,202.539,773.844,29.8,50.0,19715,critique,3
19720,486.034,118.97,42.0,,19720,critique,3
19725,286.438,548.164,36.7,90.9,19725,critique,3
19730,449.177,876.208,38.8,59.5,19730,critique,3
19735,105.219,449.069,28.4,50.0,19735,critique,3
19740,478.962,677.16,30.7,50.0,19740,critique,3
19745,263.483,716.052,29.3,50.3,19745,critique,3
19750,297.965,623.547,32.0,52.4,19750,critique,3
19755,1.994,7.07,26.5,50.6,19755,pic,0
19760,2.061,12.876,33.2,61.9,19760,pic,0
19765,2.896,9.995,24.2,73.8,19765,pic,0
19770,7.973,5.989,37.3,64.2,19770,pic,1
19775,8.138,42.326,36.3,66.5,19775,pic,1
19780,14.168,13.049,23.4,70.4,19780,pic,1
19785,21.919,27.374,31.4,68.7,19785,pic,2
19790,11.995,32.522,24.8,57.4,19790,pic,1
19795,31.584,32.847,41.4,57.9,19795,pic,2
19800,52.447,95.735,36.0,61.6,19800,pic,2
19805,52.996,70.149,42.0,90.8,19805,pic,2
19810,59.644,94.543,39.0,72.2,19810,pic,2
19815,70.007,105.348,32.4,62.1,19815,pic,2
19820,77.256,80.351,22.5,53.0,19820,pic,2
19825,63.435,194.553,30.5,93.8,19825,pic,2
19830,118.952,210.914,26.3,67.8,19830,pic,3
19835,151.279,248.381,36.5,61.9,19835,pic,3
19840,176.916,241.57,21.7,68.5,19840,pic,3
19845,230.284,251.828,42.0,88.7,19845,pic,3
19850,250.239,402.263,29.7,91.3,19850,pic,3
19855,241.876,391.345,42.0,,19855,pic,3
19860,267.706,373.475,23.5,89.5,19860,pic,3
19865,262.117,250.11,30.2,83.2,19865,pic,3
19870,232.868,228.486,36.4,55.7,19870,pic,3
19875,331.917,648.7,40.3,80.6,19875,pic,3
19880,275.082,489.149,35.0,81.4,19880,pic,3
19885,296.58,533.214,33.8,92.9,19885,pic,3
19890,414.201,251.204,32.1,83.7,19890,pic,3
19895,313.203,481.802,42.0,68.8,19895,pic,3
19900,239.361,336.417,31.3,68.0,19900,pic,3
19905,162.561,332.12,36.4,70.5,19905,pic,3
19910,263.82,366.336,41.6,60.8,19910,pic,3
19915,79.993,294.057,22.2,73.6,19915,pic,2
19920,157.576,252.523,27.4,77.4,19920,pic,3
19925,93.712,171.73,32.4,83.7,19925,pic,2
19930,116.313,191.262,34.2,66.4,19930,pic,3
19935,97.937,130.101,22.9,54.9,19935,pic,2
19940,94.243,111.267,35.3,87.7,19940,pic,2
19945,72.943,111.313,29.4,72.6,19945,pic,2
19950,72.071,65.814,33.6,68.8,19950,pic,2
19955,54.272,91.514,20.5,78.1,19955,pic,2
19960,45.915,80.838,22.2,76.0,19960,pic,2
19965,21.94,39.376,37.1,50.0,19965,pic,2
19970,22.225,41.92,28.8,83.2,19970,pic,2
19975,19.16,25.563,31.1,58.0,19975,pic,1
19980,13.053,3.856,35.0,83.1,19980,pic,1
19985,6.714,7.872,26.8,62.2,19985,pic,1
19990,4.901,15.416,31.2,64.2,19990,pic,0
19995,6.205,2.456,38.2,81.9,19995,pic,1
20000,2.223,0.0,25.5,70.3,20000,pic,0
20005,0.0,15.177,30.9,93.9,20005,pic,0
20010,0.358,14.132,34.9,76.4,20010,pic,0
20015,0.461,0.438,39.1,70.9,20015,pic,0
20020,0.915,14.284,23.9,55.5,20020,pic,0
20025,3.816,21.637,29.4,71.9,20025,pic,0
20030,3.934,20.229,37.9,51.3,20030,pic,0
20035,3.385,25.187,34.4,60.3,20035,pic,1
20040,6.632,29.056,40.7,66.4,20040,pic,1
20045,7.186,69.214,33.1,77.3,20045,pic,2
20050,9.02,39.206,20.4,90.8,20050,pic,1
20055,15.003,59.613,22.3,68.4,20055,pic,2
20060,20.409,158.339,34.6,50.0,20060,pic,2
20065,19.869,134.277,32.4,66.0,20065,pic,2
20070,20.464,86.747,20.0,84.9,20070,pic,2
20075,38.652,157.484,30.8,61.3,20075,pic,2
20080,35.68,251.68,20.8,76.0,20080,pic,2
20085,44.535,298.391,26.3,,20085,pic,2
20090,35.04,247.322,32.9,59.8,20090,pic,2
20095,56.139,230.242,31.9,72.3,20095,pic,2
20100,49.475,428.695,36.5,88.4,20100,pic,3
20105,55.983,300.986,42.0,77.9,20105,pic,2
20110,48.115,383.478,32.1,57.2,20110,pic,2
20115,61.415,520.515,29.0,70.8,20115,pic,3
20120,50.045,390.833,22.2,61.7,20120,pic,2
20125,84.312,699.702,42.0,79.7,20125,pic,3
20130,63.292,364.683,30.9,57.6,20130,pic,2
20135,73.927,442.094,33.3,57.1,20135,pic,3
20140,51.81,416.637,23.8,53.4,20140,pic,3
20145,70.555,370.6,27.8,73.7,20145,pic,2
20150,30.46,523.089,22.5,58.9,20150,pic,3
20155,47.579,360.113,28.4,71.0,20155,pic,2
20160,67.581,642.604,37.8,71.9,20160,pic,3
20165,40.968,338.996,33.7,79.3,20165,pic,2
20170,40.386,314.184,29.7,63.6,20170,pic,2
20175,20.81,158.263,37.7,84.5,20175,pic,2
20180,42.037,175.106,22.6,95.0,20180,pic,2
20185,23.031,224.838,40.8,85.6,20185,pic,2
20190,27.375,173.669,28.7,87.8,20190,pic,2
20195,15.742,98.164,33.4,55.8,20195,pic,2
20200,9.826,94.101,36.8,64.4,20200,pic,2
20205,13.876,12.148,25.3,90.6,20205,pic,1
20210,9.797,38.109,38.9,85.8,20210,pic,1
20215,7.297,78.436,38.8,71.0,20215,pic,2
20220,4.055,42.434,32.9,91.7,20220,pic,1
20225,5.839,23.294,21.2,88.3,20225,pic,1
20230,2.294,21.922,30.7,93.8,20230,pic,0
20235,1.945,22.002,33.4,53.8,20235,pic,0
20240,2.835,13.103,,77.0,20240,pic,0
20245,1.303,12.243,21.6,50.0,20245,pic,0
20250,4.165,7.053,31.1,58.3,20250,pic,0
20255,1.742,7.224,24.6,85.9,20255,montee,0
20260,2.773,9.495,22.0,93.8,20260,montee,0
20265,3.416,7.251,28.3,79.6,20265,montee,0
20270,3.584,9.081,38.5,58.0,20270,montee,0
20275,2.259,18.453,27.4,62.8,20275,montee,0
20280,1.508,11.422,24.8,73.0,20280,montee,0
20285,3.669,7.084,31.2,50.3,20285,montee,0
20290,3.771,13.376,34.2,65.9,20290,montee,0
20295,2.299,5.667,39.4,86.7,20295,montee,0
20300,2.127,20.006,35.3,86.4,20300,montee,0
20305,2.403,8.091,40.2,,20305,montee,0
20310,2.136,23.254,41.4,89.4,20310,montee,0
20315,3.296,17.508,20.7,74.9,20315,montee,0
20320,3.309,9.444,20.8,82.6,20320,montee,0
20325,0.679,6.05,36.4,87.6,20325,montee,0
20330,2.31,13.567,33.6,67.7,20330,montee,0
20335,2.044,6.079,21.8,55.5,20335,montee,0
20340,4.335,12.026,29.7,87.0,20340,montee,0
20345,3.541,10.336,36.1,87.5,20345,montee,0
20350,6.039,18.668,37.6,54.6,20350,montee,1
20355,3.908,11.826,22.9,71.1,20355,montee,0
20360,2.844,14.753,22.6,58.2,20360,montee,0
20365,3.536,13.027,24.5,50.0,20365,montee,0
20370,3.237,23.397,31.8,65.5,20370,montee,0
20375,4.146,15.0,23.8,55.3,20375,montee,0
20380,3.051,14.553,29.0,76.2,20380,montee,0
20385,5.24,25.56,41.5,55.7,20385,montee,1
20390,4.933,12.223,18.7,85.7,20390,montee,0
20395,4.151,4.659,23.7,72.1,20395,montee,0
20400,5.613,10.256,37.5,50.0,20400,montee,1
20405,3.235,16.618,21.5,54.3,20405,montee,0
20410,3.659,16.436,23.7,57.2,20410,montee,0
20415,3.17,21.814,25.7,84.1,20415,montee,0
20420,5.668,18.368,19.1,53.8,20420,montee,1
20425,4.305,14.006,31.6,71.5,20425,montee,0
